cue_en,target_en,condition,cue_zh,target_zh,cue_len,target_len,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_zh,route_target_zh,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str
cereal,morning,M-E+,麦片,早晨,6,7,0.11071383208036423,0.03065486252307892,0.025773195549845695,0.0,5.0,0.0,,,,,,,,,,0.85675675,0.71516705,0.78596187,0.62146485,0.6082616,0.6148632
cereal,box,M-E+,麦片,盒子,6,3,0.08229299634695053,0.01973683387041092,0.020618556067347527,0.0,4.0,0.0,,,,,,,,,,0.85675675,0.73905814,0.7979075,0.62146485,0.108495235,0.36498004
cereal,killer,M-E+,麦片,杀手,6,6,0.07398207485675812,0.0033678438048809767,0.015463917516171932,0.0,3.0,0.0,,,,,,,,,,0.85675675,0.78579533,0.82127607,0.62146485,0.06917398,0.34531942
ceremony,wedding,M+E+,礼仪,婚礼,8,7,0.4301510453224182,0.11495797336101532,0.25531914830207825,0.02289649099111557,48.0,2.335442066192627,仪式,婚礼,0.4541842341423034,0.4867659211158752,0.23354420065879822,1.0,0.09803921729326248,"[{'zh': '礼仪', 'rcs': 0.2213497906923294, 'w': 0.3219202089648269}, {'zh': '庆典', 'rcs': 0.4020727276802063, 'w': 0.24350345235148865}, {'zh': '典礼', 'rcs': 0.4694325625896454, 'w': 0.20103213153373733}]",[],0.7254682,0.7252983,0.7253833,0.49681294,0.63513803,0.5659755
ceremony,civilization,M+E-,礼仪,文明,8,12,0.04212111234664917,0.09187602996826172,0.0,0.012501755729317665,0.0,1.2876808643341064,礼仪,文明,0.2213497906923294,0.4733763337135315,0.3219202160835266,1.0,0.03883495181798935,"[{'zh': '庆典', 'rcs': 0.4020727276802063, 'w': 0.24350345235148865}, {'zh': '仪式', 'rcs': 0.4541842341423034, 'w': 0.23354420714994711}, {'zh': '典礼', 'rcs': 0.4694325625896454, 'w': 0.20103213153373733}]",[],0.7254682,0.7507058,0.738087,0.49681294,0.24611984,0.3714664
ceremony,party,M-E+,礼仪,党派,8,5,0.1536015272140503,0.013424073345959187,0.021276595070958138,0.0,4.0,0.0,,,,,,,,,,0.7254682,0.5295197,0.627494,0.49681294,0.051740978,0.27427697
ceremony,official,M-E+,礼仪,官方,8,8,0.06663190573453903,0.022276880219578743,0.01595744676887989,0.0,3.0,0.0,,,,,,,,,,0.7254682,0.6795425,0.70250535,0.49681294,0.07650014,0.28665653
certificate,university,M+E+,文凭,大学,11,10,0.33054375648498535,0.21535000205039978,0.01886792480945587,0.12727272510528564,3.0,14.0,文凭,大学,0.3944981098175049,0.5489556193351746,0.5,1.0,0.2545454502105713,"[{'zh': '证书', 'rcs': 0.4935736656188965, 'w': 0.5}]",[],0.7533197,0.7498309,0.7515753,0.09721146,0.38085815,0.2390348
certificate,mandarin,M+E-,文凭,普通话,11,8,0.01958724856376648,0.12335000187158585,0.0,0.014705882407724857,0.0,1.5,证书,普通话,0.4935736656188965,0.2948373556137085,0.5,1.0,0.029411764815449715,"[{'zh': '文凭', 'rcs': 0.3944981098175049, 'w': 0.5}]",[],0.7533197,0.41066515,0.5819924,0.09721146,0.019526755,0.058369108
certificate,red,M+E-,文凭,红的,11,3,0.009642851538956165,0.0068166665732860565,0.0,0.008169935084879398,0.0,0.8333333730697632,证书,红色,0.4935736656188965,0.3834229111671448,0.5,0.3333333432674408,0.04901960864663124,"[{'zh': '文凭', 'rcs': 0.3944981098175049, 'w': 0.5}]","[{'zh': '红的', 'rcs': 0.2435952574014663, 'w': 0.3333333333333333}, {'zh': '红', 'rcs': 0.3943059742450714, 'w': 0.3333333333333333}]",0.7533197,0.7974439,0.7753818,0.09721146,0.3534052,0.22530833
certificate,practice,M+E-,文凭,实践,11,8,0.05639985203742981,0.05676741898059845,0.0,0.008052892982959747,0.0,0.8858182430267334,文凭,工作,0.3944981098175049,0.229075625538826,0.5,0.14763636887073517,0.1090909093618393,"[{'zh': '证书', 'rcs': 0.4935736656188965, 'w': 0.5}]","[{'zh': '实践', 'rcs': 0.3538825213909149, 'w': 0.8523636385252373}]",0.7533197,0.6300775,0.69169855,0.09721146,0.09255818,0.09488482
certificate,official,M-E+,文凭,官方,11,8,0.24754123389720917,0.034049998968839645,0.025157231837511063,0.0,4.0,0.0,,,,,,,,,,0.7533197,0.6795425,0.7164311,0.09721146,0.07650014,0.0868558
certificate,appreciation,M-E+,文凭,体谅,11,12,0.2885810136795044,0.021401960402727127,0.01886792480945587,0.0,3.0,0.0,,,,,,,,,,0.7533197,0.5616605,0.65749013,0.09721146,0.30288675,0.2000491
challenge,problem,M+E+,挑战,难题,9,7,0.21430028975009918,0.10907517373561859,0.02068965509533882,0.013213074766099453,3.0,1.559142827987671,挑战,困难,0.2207065224647522,0.3303561508655548,1.0,0.3118285536766052,0.04237288236618042,[],"[{'zh': '难题', 'rcs': 0.314224362373352, 'w': 0.688171455822377}]",0.75559145,0.7500247,0.7528081,0.21830797,0.15673624,0.18752211
challenge,try,M+E+,挑战,尝试,9,3,0.24315740168094635,0.30720001459121704,0.02068965509533882,0.025423727929592133,3.0,3.0,挑战,尝试,0.2207065224647522,0.2814856767654419,1.0,1.0,0.025423727929592133,[],[],0.75559145,0.7144823,0.73503685,0.21830797,0.17362854,0.19596826
challenge,self,M+E-,挑战,自我,9,4,0.017894133925437927,0.11649999767541885,0.0,0.033898305147886276,0.0,4.0,挑战,自我,0.2207065224647522,0.3800668716430664,1.0,1.0,0.033898305147886276,[],[],0.75559145,0.7133737,0.7344826,0.21830797,0.16931188,0.19380993
challenge,catastrophe,M+E-,挑战,灾祸,9,11,0.03274427726864815,0.06963924318552017,0.0,0.010353738442063332,0.0,1.2217410802841187,挑战,困难,0.2207065224647522,0.2723447680473327,1.0,0.2443482130765915,0.04237288236618042,[],"[{'zh': '灾祸', 'rcs': 0.4149845838546753, 'w': 0.4073515188373054}, {'zh': '灾难', 'rcs': 0.4978046119213104, 'w': 0.34830027120358414}]",0.75559145,0.71416664,0.734879,0.21830797,0.4034795,0.3108937
challenge,test,M-E+,挑战,检验,9,4,0.19381818175315857,0.02660529688000679,0.02068965509533882,0.0,3.0,0.0,,,,,,,,,,0.75559145,0.7457604,0.7506759,0.21830797,0.16328792,0.19079795
challenge,trial,M-E+,挑战,审判,9,5,0.19976240396499634,0.025599999353289604,0.02068965509533882,0.0,3.0,0.0,,,,,,,,,,0.75559145,0.7217314,0.7386614,0.21830797,0.13732529,0.17781663
chameleon,lizard,M+E+,变色龙,蜥蜴,9,6,0.44679203629493713,0.5493999719619751,0.28070175647735596,0.13265305757522583,48.0,13.0,变色龙,蜥蜴,0.4012039601802826,0.5149985551834106,1.0,1.0,0.13265305757522583,[],[],0.7824985,0.8300207,0.80625963,0.78504366,0.7424056,0.7637246
chameleon,animal,M+E+,变色龙,动物,9,6,0.20156215131282806,0.21713225543498993,0.05263157933950424,0.07228825986385345,9.0,7.084249496459961,变色龙,动物,0.4012039601802826,0.5035275816917419,1.0,0.5903541445732117,0.12244898080825806,[],"[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",0.7824985,0.84472525,0.81361187,0.78504366,0.6573555,0.7211996
chameleon,novel,M+E-,变色龙,小说,9,5,0.012859223410487175,0.07670000195503235,0.0,0.030612245202064514,0.0,3.0,变色龙,小说,0.4012039601802826,0.521359920501709,1.0,1.0,0.030612245202064514,[],[],0.7824985,0.7521042,0.7673013,0.78504366,0.10797054,0.4465071
chameleon,pet,M+E-,变色龙,宠物,9,3,0.06807391345500946,0.21088004112243652,0.0,0.02477172389626503,0.0,2.427628993988037,变色龙,宠物,0.4012039601802826,0.4678937494754791,1.0,0.8092096447944641,0.030612245202064514,[],"[{'zh': '宝贝', 'rcs': 0.3197821080684662, 'w': 0.19079037281073924}]",0.7824985,0.7857121,0.7841053,0.78504366,0.8925208,0.8387822
chameleon,change,M-E+,变色龙,替代,9,6,0.11298894137144089,0.009883685037493706,0.13450291752815247,0.0,23.0,0.0,,,,,,,,,,0.7824985,0.6918627,0.7371806,0.78504366,0.12246463,0.45375413
chameleon,blend,M-E+,变色龙,调和,9,5,0.13072073459625244,0.01567906327545643,0.02923976629972458,0.0,5.0,0.0,,,,,,,,,,0.7824985,0.6888331,0.7356658,0.78504366,0.09594597,0.4404948
champion,medal,M+E+,冠军,奖牌,8,5,0.4011698365211487,0.23326721787452698,0.024875622242689133,0.011934572830796242,5.0,1.1099153757095337,冠军,奖牌,0.4341153800487518,0.4126712083816528,1.0,0.36997178196907043,0.032258063554763794,[],"[{'zh': '勋章', 'rcs': 0.3362321257591247, 'w': 0.3699717941720303}, {'zh': '奖章', 'rcs': 0.3865722119808197, 'w': 0.2600564116559395}]",0.71638495,0.75157785,0.7339814,0.11604854,0.21058656,0.16331755
champion,trophy,M+E+,冠军,奖杯,8,6,0.3992379903793335,0.6283000111579895,0.019900497049093246,0.10752688348293304,4.0,10.0,冠军,奖杯,0.4341153800487518,0.2394146025180816,1.0,1.0,0.10752688348293304,[],[],0.71638495,0.7523289,0.7343569,0.11604854,0.14404662,0.13004757
champion,match,M+E-,冠军,竞赛,8,5,0.06433115154504776,0.3924350142478943,0.0,0.019456682726740837,0.0,1.809471607208252,冠军,比赛,0.4341153800487518,0.3792346715927124,1.0,0.36189430952072144,0.05376344174146652,[],"[{'zh': '竞赛', 'rcs': 0.2786668241024017, 'w': 0.6381056929433434}]",0.71638495,0.46755102,0.591968,0.11604854,0.010955539,0.063502036
champion,king,M-E+,冠军,皇帝,8,4,0.10139480978250504,0.03461793065071106,0.019900497049093246,0.0,4.0,0.0,,,,,,,,,,0.71638495,0.7707872,0.74358606,0.11604854,0.26598814,0.19101834
champion,mushroom,M-E+,冠军,蘑菇,8,8,0.05465765669941902,0.007499999832361937,0.014925372786819935,0.0,3.0,0.0,,,,,,,,,,0.71638495,0.8460766,0.7812308,0.11604854,0.3330088,0.22452867
champion,team,M-E+,冠军,队伍,8,4,0.19395552575588226,0.02451392449438572,0.014925372786819935,0.0,3.0,0.0,,,,,,,,,,0.71638495,0.6859404,0.7011627,0.11604854,0.06955115,0.09279984
chance,probability,M+E+,偶然,概率,6,11,0.45701393485069275,0.14346976578235626,0.020304568111896515,0.015358979813754559,4.0,1.4898210763931274,偶然,概率,0.2156303226947784,0.5359116792678833,0.6117568612098694,0.8117718696594238,0.030927835032343864,"[{'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]","[{'zh': '可能性', 'rcs': 0.3642402589321136, 'w': 0.18822814840846222}]",0.687443,0.7292157,0.7083293,0.21242014,0.15002196,0.18122104
chance,necessity,M+E-,偶然,必要性,6,9,0.04154619574546814,0.09477005898952484,0.0,0.02437838912010193,0.0,2.364703893661499,偶然,必然,0.2156303226947784,0.3796494603157043,0.6117568612098694,0.29734084010124207,0.1340206116437912,"[{'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]","[{'zh': '必要性', 'rcs': 0.3461382687091827, 'w': 0.2973408280371826}, {'zh': '必要', 'rcs': 0.4059293270111084, 'w': 0.2973408280371826}, {'zh': '需要', 'rcs': 0.2191619127988815, 'w': 0.061389509725773624}, {'zh': '需求', 'rcs': 0.2231539189815521, 'w': 0.04658800616267869}]",0.687443,0.6333531,0.66039807,0.21242014,0.17636947,0.1943948
chance,onset,M+E-,偶然,发生,6,5,0.028935875743627548,0.2165619283914566,0.0,0.01892031542956829,0.0,1.835270643234253,偶然,发生,0.2156303226947784,0.3117378056049347,0.6117568612098694,1.0,0.030927835032343864,"[{'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]",[],0.687443,0.61807346,0.65275824,0.21242014,0.1080027,0.16021141
chance,time,M+E-,偶然,时间,6,4,0.04581654444336891,0.06441257148981094,0.0,0.016285069286823273,0.0,1.726217269897461,时机,时间,0.2209111750125885,0.3102194964885711,0.24660247564315796,1.0,0.06603773683309555,"[{'zh': '偶然', 'rcs': 0.2156303226947784, 'w': 0.611756852013581}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]",[],0.687443,0.7420077,0.7147254,0.21242014,0.075383686,0.14390191
chance,suddenly,M+E-,偶然,忽然,6,8,0.04774341732263565,0.1284077763557434,0.0,0.0157669298350811,0.0,1.529392123222351,偶然,突然,0.2156303226947784,0.4068403244018554,0.6117568612098694,0.5,0.05154639109969139,"[{'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]","[{'zh': '忽然', 'rcs': 0.3992713391780853, 'w': 0.5}]",0.687443,0.7336414,0.7105422,0.21242014,0.1334224,0.17292127
chance,snag,M+E-,偶然,抓住,6,4,0.02270352840423584,0.10167399048805237,0.0,0.011632192879915237,0.0,1.5580472946166992,机会,抓住,0.3323370516300201,0.2393998950719833,0.14164066314697266,1.0,0.07857143133878708,"[{'zh': '偶然', 'rcs': 0.2156303226947784, 'w': 0.611756852013581}, {'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}]",[],0.687443,0.65977186,0.67360747,0.21242014,0.009540711,0.11098042
chance,affair,M+E-,偶然,事件,6,6,0.035760000348091125,0.11164311319589615,0.0,0.011536519043147564,0.0,1.1190422773361206,偶然,事件,0.2156303226947784,0.2822173833847046,0.6117568612098694,0.6097424030303955,0.030927835032343864,"[{'zh': '时机', 'rcs': 0.2209111750125885, 'w': 0.2466024826398159}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]","[{'zh': '事情', 'rcs': 0.2958748042583465, 'w': 0.3902575710045532}]",0.687443,0.5349481,0.61119556,0.21242014,0.017626848,0.115023494
chance,mature,M+E-,偶然,成熟,6,6,0.00327868340536952,0.01637440361082554,0.0,0.009305753745138645,0.0,0.9864099025726318,时机,成熟,0.2209111750125885,0.4042361378669739,0.24660247564315796,1.0,0.03773584961891174,"[{'zh': '偶然', 'rcs': 0.2156303226947784, 'w': 0.611756852013581}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]",[],0.687443,0.6510936,0.6692683,0.21242014,0.06850989,0.14046502
chance,maturity,M+E-,偶然,成熟,6,8,0.008702297694981098,0.01637440361082554,0.0,0.009305753745138645,0.0,0.9864099025726318,时机,成熟,0.2209111750125885,0.3948289453983307,0.24660247564315796,1.0,0.03773584961891174,"[{'zh': '偶然', 'rcs': 0.2156303226947784, 'w': 0.611756852013581}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]",[],0.687443,0.6378644,0.6626537,0.21242014,0.15835714,0.18538864
chance,ripe,M+E-,偶然,成熟,6,4,0.011862889863550663,0.01637440361082554,0.0,0.009305753745138645,0.0,0.9864099025726318,时机,成熟,0.2209111750125885,0.2745489776134491,0.24660247564315796,1.0,0.03773584961891174,"[{'zh': '偶然', 'rcs': 0.2156303226947784, 'w': 0.611756852013581}, {'zh': '机会', 'rcs': 0.3323370516300201, 'w': 0.14164066534660308}]",[],0.687443,0.6210255,0.6542343,0.21242014,0.1790556,0.19573787
chance,last,M-E+,偶然,最后,6,4,0.14742998778820038,0.03841833025217056,0.020304568111896515,0.0,4.0,0.0,,,,,,,,,,0.687443,0.7694566,0.7284498,0.21242014,0.044653643,0.1285369
chance,monopoly,M-E+,偶然,专利,6,8,0.11425401270389557,0.010863838717341423,0.020304568111896515,0.0,4.0,0.0,,,,,,,,,,0.687443,0.6677876,0.6776153,0.21242014,0.0022464672,0.1073333
chance,second,M-E+,偶然,第二,6,6,0.15777461230754852,0.023674990981817245,0.015228426083922386,0.0,3.0,0.0,,,,,,,,,,0.687443,0.62997013,0.65870655,0.21242014,0.4162925,0.31435633
chap,man,M+E+,家伙,丈夫,4,3,0.2757030129432678,0.06204487383365631,0.13071896135807037,0.008875577710568905,20.0,0.7100462317466736,家伙,人,0.3593659400939941,0.2598743140697479,1.0,0.0887557789683342,0.10000000149011612,[],"[{'zh': '丈夫', 'rcs': 0.2097564190626144, 'w': 0.3882658165372938}, {'zh': '嘿', 'rcs': 0.2464494258165359, 'w': 0.3882658165372938}, {'zh': '男人', 'rcs': 0.3906204104423523, 'w': 0.13471258506810563}]",0.68722147,0.6785867,0.6829041,0.20554748,0.18803331,0.1967904
chap,lad,M+E+,家伙,少年,4,3,0.47886765003204346,0.0630333200097084,0.07189542800188065,0.00915117934346199,11.0,0.7320942878723145,家伙,伙伴,0.3593659400939941,0.2383093237876892,1.0,0.24403142929077148,0.03750000149011612,[],"[{'zh': '少年', 'rcs': 0.319843590259552, 'w': 0.45405045482789}, {'zh': '小伙子', 'rcs': 0.3373179733753204, 'w': 0.3019181116885435}]",0.68722147,0.68599373,0.6866076,0.20554748,0.14598206,0.17576477
chap,buddy,M+E+,家伙,朋友,4,5,0.3536699116230011,0.23510000109672546,0.026143791154026985,0.07500000298023224,4.0,6.0,家伙,朋友,0.3593659400939941,0.2560158967971802,1.0,1.0,0.07500000298023224,[],[],0.68722147,0.7356287,0.71142507,0.20554748,0.14932452,0.177436
chap,mate,M+E+,家伙,同伴,4,4,0.29178959131240845,0.0952010378241539,0.019607843831181526,0.009805066511034966,3.0,0.7844053506851196,家伙,朋友,0.3593659400939941,0.2042175680398941,1.0,0.13073422014713287,0.07500000298023224,[],"[{'zh': '同伴', 'rcs': 0.2369555979967117, 'w': 0.5506132935799349}, {'zh': '同事', 'rcs': 0.2560709118843078, 'w': 0.1232590494535001}, {'zh': '伙伴', 'rcs': 0.2095141261816024, 'w': 0.10563670141091694}, {'zh': '助手', 'rcs': 0.2714765965938568, 'w': 0.0897567363112369}]",0.68722147,0.7287466,0.70798403,0.20554748,0.17064077,0.18809412
chap,person,M+E+,家伙,人,4,6,0.1547277420759201,0.08259999752044678,0.019607843831181526,0.10000000149011612,3.0,8.0,家伙,人,0.3593659400939941,0.2342890352010727,1.0,1.0,0.10000000149011612,[],[],0.68722147,0.69399196,0.6906067,0.20554748,0.08301145,0.14427947
chap,peep,M+E-,家伙,说话,4,4,0.053129006177186966,0.09204985946416855,0.0,0.029365120455622673,0.0,2.3492095470428467,家伙,朋友,0.3593659400939941,0.2252739816904068,1.0,0.3915349245071411,0.07500000298023224,[],"[{'zh': '说话', 'rcs': 0.2173470556735992, 'w': 0.6084650763873587}]",0.68722147,0.5270037,0.6071126,0.20554748,0.019768681,0.11265808
chap,arms,M+E-,家伙,武器,4,4,0.044645167887210846,0.05006065219640732,0.0,0.028671622276306152,0.0,2.293729782104492,家伙,武器,0.3593659400939941,0.2963938415050506,1.0,0.573432445526123,0.05000000074505806,[],"[{'zh': '兵器', 'rcs': 0.2892235517501831, 'w': 0.4265675521178863}]",0.68722147,0.5700322,0.6286268,0.20554748,0.08172515,0.14363632
chap,bad,M+E-,家伙,坏,4,3,0.06478803604841232,0.09885790199041367,0.0,0.02111145295202732,0.0,1.6889162063598633,家伙,坏,0.3593659400939941,0.445256769657135,1.0,0.5629720687866211,0.03750000149011612,[],"[{'zh': '坏人', 'rcs': 0.3473650515079498, 'w': 0.25203759209303495}, {'zh': '坏事', 'rcs': 0.3003683984279632, 'w': 0.18499033708259646}]",0.68722147,0.7465957,0.7169086,0.20554748,0.14899538,0.17727143
chap,mortal,M+E-,家伙,普通人,4,6,0.010230652987957,0.018646342679858208,0.0,0.016757391393184662,0.0,1.340591311454773,家伙,人,0.3593659400939941,0.2616604268550873,1.0,0.16757391393184662,0.10000000149011612,[],"[{'zh': '普通人', 'rcs': 0.315739631652832, 'w': 0.4162130407788922}, {'zh': '凡人', 'rcs': 0.3615683019161224, 'w': 0.4162130407788922}]",0.68722147,0.5229658,0.6050936,0.20554748,0.09463509,0.15009129
chap,weapon,M+E-,家伙,凶器,4,6,0.013699978590011597,0.023352375254034996,0.0,0.012713924050331116,0.0,1.0171139240264893,家伙,武器,0.3593659400939941,0.4844430685043335,1.0,0.2542784810066223,0.05000000074505806,[],"[{'zh': '凶器', 'rcs': 0.2454517632722854, 'w': 0.5076603114202342}, {'zh': '兵器', 'rcs': 0.4094533324241638, 'w': 0.16383712565252684}, {'zh': '工具', 'rcs': 0.2591533958911896, 'w': 0.07422409669575192}]",0.68722147,0.7073319,0.6972767,0.20554748,0.6664765,0.43601197
chap,tool,M+E-,家伙,用具,4,4,0.03296258673071861,0.029581312090158463,0.0,0.010205144993960857,0.0,0.8164116144180298,家伙,工具,0.3593659400939941,0.4676175117492676,1.0,0.27213719487190247,0.03750000149011612,[],"[{'zh': '用具', 'rcs': 0.2363206446170807, 'w': 0.34426049865622016}, {'zh': '方法', 'rcs': 0.4248435199260711, 'w': 0.19661438271395063}, {'zh': '器具', 'rcs': 0.2657149732112884, 'w': 0.18698793108646952}]",0.68722147,0.74053514,0.7138783,0.20554748,0.41552037,0.31053394
chap,stick,M-E+,家伙,放置,4,5,0.048995982855558395,0.016345089301466942,0.09150326997041702,0.0,14.0,0.0,,,,,,,,,,0.68722147,0.69549215,0.6913568,0.20554748,0.023742562,0.11464502
chap,leather,M-E+,家伙,皮革,4,7,0.18134552240371704,0.03550000116229057,0.04575163498520851,0.0,7.0,0.0,,,,,,,,,,0.68722147,0.7873352,0.73727834,0.20554748,0.21277216,0.20915982
chap,skin,M-E+,家伙,皮肤,4,4,0.07553648203611374,0.009147493168711662,0.019607843831181526,0.0,3.0,0.0,,,,,,,,,,0.68722147,0.7957984,0.7415099,0.20554748,0.27219588,0.23887168
chapter,book,M+E+,章节,本子,7,4,0.35750746726989746,0.05804581567645073,0.32083332538604736,0.0077135516330599785,77.0,0.9024855494499207,章节,书本,0.3612077534198761,0.3683828115463257,0.5,0.15041425824165344,0.10256410390138626,"[{'zh': '时代', 'rcs': 0.2069392502307891, 'w': 0.5}]","[{'zh': '本子', 'rcs': 0.3085805773735046, 'w': 0.27793064836463777}, {'zh': '书籍', 'rcs': 0.463239312171936, 'w': 0.27793064836463777}, {'zh': '书', 'rcs': 0.4676589667797088, 'w': 0.16196176442009735}, {'zh': '卷', 'rcs': 0.238794595003128, 'w': 0.13176267659917387}]",0.7519753,0.7431709,0.74757314,0.12423345,0.25095463,0.18759404
chapter,story,M+E+,章节,谎言,7,5,0.29028064012527466,0.045434825122356415,0.02500000037252903,0.00938993040472269,6.0,1.0986218452453613,章节,小说,0.3612077534198761,0.434434026479721,0.5,0.11564440280199051,0.16239316761493683,"[{'zh': '时代', 'rcs': 0.2069392502307891, 'w': 0.5}]","[{'zh': '谎言', 'rcs': 0.3048937320709228, 'w': 0.3615982906793838}, {'zh': '情节', 'rcs': 0.3076593279838562, 'w': 0.3615982906793838}, {'zh': '故事', 'rcs': 0.4567771553993225, 'w': 0.16115901391432028}]",0.7519753,0.6700374,0.71100634,0.12423345,0.45949644,0.29186493
chapter,novel,M+E+,章节,小说,7,5,0.3327840268611908,0.1501999944448471,0.012500000186264515,0.08119658380746841,3.0,9.5,章节,小说,0.3612077534198761,0.521359920501709,0.5,1.0,0.16239316761493683,"[{'zh': '时代', 'rcs': 0.2069392502307891, 'w': 0.5}]",[],0.7519753,0.7521042,0.7520398,0.12423345,0.10797054,0.116101995
chapter,alteration,M+E-,章节,变化,7,10,0.0367913618683815,0.06700000166893005,0.0,0.015463917516171932,0.0,1.5,时代,变化,0.2069392502307891,0.3868795037269592,0.5,1.0,0.030927835032343864,"[{'zh': '章节', 'rcs': 0.3612077534198761, 'w': 0.5}]",[],0.7519753,0.5806931,0.6663342,0.12423345,0.0068162982,0.065524876
chapter,volume,M+E-,章节,卷,7,6,0.03659668564796448,0.08312474191188812,0.0,0.014375475235283375,0.0,1.6819305419921875,章节,书,0.3612077534198761,0.3105139434337616,0.5,0.3737623393535614,0.07692307978868484,"[{'zh': '时代', 'rcs': 0.2069392502307891, 'w': 0.5}]","[{'zh': '卷', 'rcs': 0.2456445693969726, 'w': 0.4710926004976253}, {'zh': '体积', 'rcs': 0.2032073885202407, 'w': 0.15514505981621135}]",0.7519753,0.5494763,0.65072584,0.12423345,0.056216206,0.090224825
chapter,tomorrow,M+E-,章节,未来,7,8,0.04360991716384888,0.04192499816417694,0.0,0.010309278033673763,0.0,1.0,时代,未来,0.2069392502307891,0.2262642830610275,0.5,0.5,0.04123711213469505,"[{'zh': '章节', 'rcs': 0.3612077534198761, 'w': 0.5}]","[{'zh': '明天', 'rcs': 0.3710284233093261, 'w': 0.5}]",0.7519753,0.7393407,0.74565804,0.12423345,0.38914904,0.25669125
chapter,one,M-E+,章节,一个,7,3,0.15451939404010773,0.01665000058710575,0.05833333358168602,0.0,14.0,0.0,,,,,,,,,,0.7519753,0.56639117,0.65918326,0.12423345,0.07626377,0.100248605
chapter,life,M-E+,章节,生活,7,4,0.052264247089624405,0.006233333609998226,0.05416666716337204,0.0,13.0,0.0,,,,,,,,,,0.7519753,0.74921376,0.7505945,0.12423345,0.13896066,0.13159706
chapter,part,M-E+,章节,区域,7,4,0.25356918573379517,0.029200000688433647,0.01666666753590107,0.0,4.0,0.0,,,,,,,,,,0.7519753,0.59096646,0.6714709,0.12423345,0.04136965,0.08280155
chapter,next,M-E+,章节,随后,7,4,0.1132427379488945,0.02979999966919422,0.012500000186264515,0.0,3.0,0.0,,,,,,,,,,0.7519753,0.7727583,0.7623668,0.12423345,0.49587744,0.31005543
character,actor,M+E+,人物,演员,9,5,0.16790823638439178,0.16304311156272888,0.0714285746216774,0.03694130852818489,16.0,3.6941308975219727,角色,演员,0.3925873935222626,0.4579707980155945,0.26386648416519165,1.0,0.14000000059604645,"[{'zh': '人物', 'rcs': 0.2687738239765167, 'w': 0.5516155031105501}, {'zh': '性格', 'rcs': 0.2611553370952606, 'w': 0.18451802373854656}]",[],0.72062665,0.72588825,0.7232574,0.29483014,0.49248725,0.3936587
character,movie,M+E+,人物,电影,9,5,0.1007108986377716,0.08670652657747269,0.013392857275903225,0.01583198830485344,3.0,1.58319890499115,角色,电影,0.3925873935222626,0.40373095870018,0.26386648416519165,1.0,0.05999999865889549,"[{'zh': '人物', 'rcs': 0.2687738239765167, 'w': 0.5516155031105501}, {'zh': '性格', 'rcs': 0.2611553370952606, 'w': 0.18451802373854656}]",[],0.72062665,0.75840205,0.73951435,0.29483014,0.6955069,0.4951685
character,novel,M+E+,人物,小说,9,5,0.1878858059644699,0.16394011676311493,0.013392857275903225,0.03244796767830849,3.0,3.309692859649658,人物,小说,0.2687738239765167,0.521359920501709,0.5516154766082764,1.0,0.05882352963089943,"[{'zh': '角色', 'rcs': 0.3925873935222626, 'w': 0.2638664731509034}, {'zh': '性格', 'rcs': 0.2611553370952606, 'w': 0.18451802373854656}]",[],0.72062665,0.7521042,0.73636544,0.29483014,0.10797054,0.20140034
character,magazine,M+E-,人物,杂志,9,8,0.06191476806998253,0.12477541714906693,0.0,0.02703997492790222,0.0,2.758077383041382,人物,杂志,0.2687738239765167,0.4396316111087799,0.5516154766082764,1.0,0.04901960864663124,"[{'zh': '角色', 'rcs': 0.3925873935222626, 'w': 0.2638664731509034}, {'zh': '性格', 'rcs': 0.2611553370952606, 'w': 0.18451802373854656}]",[],0.72062665,0.7666254,0.743626,0.29483014,0.36250603,0.3286681
