stim_id,cue_en,target_en,condition,route_cue_zh,route_target_zh,delete,changed,reason,rw_en,"rw_zh, alignment weighted",str_en,"str_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_s_zh,route_cue_other_translations,route_target_other_translations,cov_distance,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,cue_zh,target_zh,cue_len,target_len
57,chop,knife,M+E+,砍,刀,,,,0.31608670949935900,0.1682540327310560,0.11052631586790100,0.025491395965218500,21.0,2.702087879180910,0.6405899,0.8075766,0.72408324,0.2859668731689450,0.4517486691474910,0.49728140234947200,0.31963059306144700,0.1603773534297940,"[{'zh': '劈', 'rcs': 0.3510035276412964, 'w': 0.5027185974379433}]","[{'zh': '刀子', 'rcs': 0.5002323985099792, 'w': 0.6803694095529377}]",0.9141284920778800,0.25464034,0.6887677,0.471704,劈,刀子,4,5
58,chop,log,M+E-,劈,木头,,,,0.06255979090929030,0.17600177228450800,0.0,0.02872677519917490,0.0,2.0108742713928200,0.6405899,0.61934423,0.6299671,0.3510035276412960,0.2718109786510470,0.5027185678482060,1.0,0.05714285746216770,"[{'zh': '砍', 'rcs': 0.2859668731689453, 'w': 0.4972814025620566}]",[],0.664925170118607,0.25464034,0.2735067,0.26407352,劈,木头,4,3
59,chop,pork,M-E+,,,,,,0.3766520917415620,0.027146803215146100,0.08947368711233140,0.0,17.0,0.0,0.6405899,0.8564856,0.7485378,,,,,,,,0.3215265385765180,0.25464034,0.5490882,0.40186426,劈,猪肉,4,4
60,juice,orange,M+E+,果汁,橙子,,,,0.4837367534637450,0.12358962744474400,0.34328359365463300,0.0182076133787632,69.0,1.9664220809936500,0.8238368,0.818682,0.8212594,0.6015601754188540,0.3725557923316960,0.8193425536155700,0.20000000298023200,0.1111111119389530,"[{'zh': '汽油', 'rcs': 0.2952397167682647, 'w': 0.18065745538948738}]","[{'zh': '橙汁', 'rcs': 0.3125021755695343, 'w': 0.2}, {'zh': '橘色', 'rcs': 0.4478543996810913, 'w': 0.2}, {'zh': '橘子', 'rcs': 0.2898399233818054, 'w': 0.2}, {'zh': '橙色', 'rcs': 0.3954050242900848, 'w': 0.2}]",0.5402635596033730,0.23336983,0.47633475,0.3548523,果汁,橙汁,5,6
61,juice,auto,M+E-,汽油,汽车,y,,poor translation,0.004882819019258020,0.0909610316157341,0.0,0.04516436532139780,0.0,5.419723987579350,0.8238368,0.7357835,0.7798102,0.2952397167682650,0.4339776635169980,0.18065746128559100,1.0,0.25,"[{'zh': '果汁', 'rcs': 0.6015601754188538, 'w': 0.8193425446105127}]",[],1.1783554022826700,0.23336983,0.04260072,0.13798527,果汁,汽车,5,4
62,juice,box,M-E+,,,,,,0.03494416922330860,0.03178727999329570,0.03482586890459060,0.0,7.0,0.0,0.8238368,0.73905814,0.78144747,,,,,,,,1.168954819904700,0.23336983,0.108495235,0.17093253,果汁,盒子,5,3
63,knight,sword,M+E+,骑士,剑,,,,0.42133304476738000,0.14389346539974200,0.10050251334905600,0.02087360806763170,20.0,2.463085412979130,0.7385294,0.7492657,0.74389756,0.3701637685298920,0.3996585011482240,0.7538077235221860,0.6535049676895140,0.04237288236618040,"[{'zh': '爵士', 'rcs': 0.2292007505893707, 'w': 0.24619225649468346}]","[{'zh': '刀', 'rcs': 0.3880504071712494, 'w': 0.3464950224921284}]",0.5027117658816390,0.33574829,0.34472117,0.34023473,骑士,剑,6,5
64,knight,music,M+E-,爵士,音乐,?,,poor translation,0.006321261171251540,0.04382361099123960,0.0,0.028575580567121500,0.0,2.771831512451170,0.7385294,0.8164149,0.77747214,0.2292007505893710,0.435087114572525,0.24619226157665300,0.3882347643375400,0.2989690601825710,"[{'zh': '骑士', 'rcs': 0.3701637685298919, 'w': 0.7538077435053165}]","[{'zh': '乐谱', 'rcs': 0.2720466256141662, 'w': 0.38823476818978614}, {'zh': '乐曲', 'rcs': 0.3667509257793426, 'w': 0.2235304636204278}]",1.147481340470020,0.33574829,0.3563554,0.34605184,骑士,音乐,6,5
65,knight,white,M-E+,,,,,,0.07620950043201450,0.013643920421600300,0.05025125667452810,0.0,10.0,0.0,0.7385294,0.7987871,0.7686583,,,,,,,,1.3976568380118000,0.33574829,0.652965,0.49435663,骑士,白,6,5
66,laser,surgery,M+E+,激光,手术,,,,0.1957014799118040,0.2700999975204470,0.06598984450101850,0.1489361673593520,13.0,14.0,0.7685543,0.787066,0.7778101,0.5724965333938600,0.5506819486618040,1.0,1.0,0.1489361673593520,[],[],1.219312864350450,0.2512124,0.16315109,0.20718174,激光,手术,5,7
67,laser,arms,M+E-,激光,武器,,,,0.04222150146961210,0.11571867018938100,0.0,0.030501727014780000,0.0,2.8671622276306200,0.7685543,0.5700322,0.6692932,0.5724965333938600,0.2963938415050510,1.0,0.573432445526123,0.05319149047136310,[],"[{'zh': '兵器', 'rcs': 0.2892235517501831, 'w': 0.4265675521178863}]",1.2415755598698600,0.2512124,0.08172515,0.16646877,激光,武器,5,4
68,laser,space,M-E+,,,,,,0.15411540865898100,0.023046188056469000,0.015228426083922400,0.0,3.0,0.0,0.7685543,0.6740433,0.7212988,,,,,,,,1.4270234890624400,0.2512124,0.266436,0.2588242,激光,空间,5,5
69,laugh,teeth,M+E+,大笑,牙齿,,,,0.07514019310474400,0.03626198694109920,0.0258620698004961,0.0135000329464674,3.0,1.1610027551651,0.75537825,0.77567595,0.7655271,0.4641201496124270,0.5494320392608640,0.38989385962486300,0.4962901175022130,0.06976744532585140,"[{'zh': '笑声', 'rcs': 0.4315326511859894, 'w': 0.3539020323843083}, {'zh': '笑', 'rcs': 0.4041086435317993, 'w': 0.25620411067862575}]","[{'zh': '牙', 'rcs': 0.283527672290802, 'w': 0.5037098760926835}]",0.7173814068855370,0.26593342,0.3219151,0.29392427,大笑,牙,5,5
70,laugh,voice,M+E-,笑声,声音,,,,0.07412134855985640,0.11646916717290900,0.0,0.0140159223228693,0.0,1.4156081676483200,0.75537825,0.7235539,0.7394661,0.4315326511859890,0.4346926212310790,0.35390204191207900,1.0,0.039603959769010500,"[{'zh': '大笑', 'rcs': 0.4641201496124267, 'w': 0.389893856937066}, {'zh': '笑', 'rcs': 0.4041086435317993, 'w': 0.25620411067862575}]",[],0.18616747121786400,0.26593342,0.20194404,0.23393872,大笑,声音,5,5
71,laugh,belly,M-E+,,,,,,0.12846992909908300,0.01906581036746500,0.0258620698004961,0.0,3.0,0.0,0.75537825,0.7772397,0.76630896,,,,,,,,0.9349151210373020,0.26593342,0.24125734,0.25359538,大笑,肚子,5,5
72,lick,cat,M+E+,舔,猫,,,,0.13671281933784500,0.19910000264644600,0.01886792480945590,0.043478261679410900,4.0,5.0,0.8102749,0.82852244,0.81939864,0.3550833761692050,0.4880292117595670,1.0,1.0,0.043478261679410900,[],[],1.1328334140709000,0.59915155,0.70452857,0.6518401,舔,猫,4,3
73,lick,bone,M+E-,舔,舌头,y,,poor translation,0.07303119450807570,0.1160864382982250,0.0,0.04563146084547040,0.0,5.247617721557620,0.8102749,0.7707477,0.7905113,0.3550833761692050,0.4872653484344480,1.0,0.22815729677677200,0.20000000298023200,[],"[{'zh': '骨', 'rcs': 0.535764753818512, 'w': 0.5007268142487543}, {'zh': '骨头', 'rcs': 0.5531677603721619, 'w': 0.27111589079686227}]",0.5877057532615050,0.59915155,0.30005962,0.44960558,舔,骨,4,4
74,lick,stick,M-E+,,,,,,0.17358741164207500,0.025354821234941500,0.01886792480945590,0.0,4.0,0.0,0.8102749,0.69549215,0.75288355,,,,,,,,1.2766935386596500,0.59915155,0.023742562,0.31144705,舔,放置,4,5
75,lift,rise,M+E+,电梯,上升,,,,0.342477947473526,0.1588955521583560,0.0301204826682806,0.02180197834968570,5.0,2.5072274208068800,0.6691163,0.65922374,0.66417,0.2849179804325100,0.3109742105007170,0.7558307647705080,0.82929527759552,0.03478260710835460,"[{'zh': '移动', 'rcs': 0.3695006072521209, 'w': 0.24416924500773757}]","[{'zh': '增长', 'rcs': 0.2891542613506317, 'w': 0.17070472211336812}]",0.18354257630619800,0.053380553,0.22844301,0.14091179,电梯,上升,4,4
76,lift,mirror,M+E-,电梯,镜子,,,,0.017818741500377700,0.062053702771663700,0.0,0.019717324525117900,0.0,2.2674922943115200,0.6691163,0.7085929,0.6888546,0.2849179804325100,0.4032974243164060,0.7558307647705080,1.0,0.0260869562625885,"[{'zh': '移动', 'rcs': 0.3695006072521209, 'w': 0.24416924500773757}]",[],1.4136282521944500,0.053380553,0.117079146,0.08522985,电梯,镜子,4,6
77,lift,raise,M-E+,,,,,,0.29701051115989700,0.017283005639910700,0.11445783078670500,0.0,19.0,0.0,0.6691163,0.64813256,0.6586244,,,,,,,,0.5567568217417130,0.053380553,0.1448494,0.09911498,电梯,培育,4,5
78,meat,beef,M+E+,肉,牛肉,,,,0.5472329258918760,0.6776000261306760,0.13684210181236300,0.05263157933950420,26.0,7.0,0.8459676,0.85176283,0.8488652,0.5685207843780520,0.6528488397598270,1.0,1.0,0.05263157933950420,[],[],0.4551550940699420,0.49032253,0.40743673,0.44887963,肉,牛肉,4,4
79,meat,touch,M+E-,肉,吃,y,,poor translation,0.017573438584804500,0.14212583005428300,0.0,0.02070513926446440,0.0,2.7537834644317600,0.8459676,0.5634652,0.7047164,0.5685207843780520,0.2017240822315220,1.0,0.30597594380378700,0.06766917556524280,[],"[{'zh': '触摸', 'rcs': 0.3498248159885406, 'w': 0.6222482817801144}, {'zh': '打', 'rcs': 0.2069639414548874, 'w': 0.07177576707765093}]",1.271884671501200,0.49032253,0.24174066,0.3660316,肉,触摸,4,5
80,meat,market,M-E+,,,,,,0.16029244661331200,0.03304571285843850,0.021052632480859800,0.0,4.0,0.0,0.8459676,0.771651,0.8088093,,,,,,,,0.9933660643894180,0.49032253,0.09831905,0.2943208,肉,市场,4,6
81,media,news,M+E+,媒体,新闻,,,,0.370339959859848,0.17729327082634000,0.14009661972522700,0.054026469588279700,29.0,6.05096435546875,0.7705258,0.7357612,0.75314355,0.3585670590400700,0.4185450077056890,0.5,0.7118781805038450,0.1517857164144520,"[{'zh': '传媒', 'rcs': 0.2715575098991394, 'w': 0.5}]","[{'zh': '消息', 'rcs': 0.2309300005435943, 'w': 0.2881218429053617}]",1.1944648668859700,0.5171616,0.16517748,0.34116954,媒体,新闻,5,4
82,media,campus,M+E-,传媒,大学,?,,poor translation,0.030409127473831200,0.014911397360265300,0.0,0.008487221784889700,0.0,1.0354410409927400,0.7705258,0.68898064,0.72975326,0.2715575098991390,0.2137802988290790,0.5,0.1479201465845110,0.1147540956735610,"[{'zh': '媒体', 'rcs': 0.3585670590400696, 'w': 0.5}]","[{'zh': '校园', 'rcs': 0.3047914206981659, 'w': 0.8520798559841679}]",1.181322401763960,0.5171616,0.26682115,0.39199138,媒体,校园,5,6
83,media,mass,M-E+,,,,,,0.05999176576733590,0.018570706248283400,0.02415458858013150,0.0,5.0,0.0,0.7705258,0.6085891,0.68955743,,,,,,,,0.5190145928736120,0.5171616,0.17297293,0.34506726,媒体,大多数,5,4
84,milk,white,M+E+,牛奶,白色,,,,0.0985090509057045,0.02449999935925010,0.19745223224163100,0.013274336233735100,31.0,1.5,0.8443462,0.7987871,0.8215667,0.6177763938903810,0.4515153765678410,0.5,0.25,0.10619468986988100,"[{'zh': '奶', 'rcs': 0.5055748224258423, 'w': 0.5}]","[{'zh': '白', 'rcs': 0.2417072206735611, 'w': 0.25}, {'zh': '雪白', 'rcs': 0.4313930571079254, 'w': 0.25}, {'zh': '白色的', 'rcs': 0.4358446896076202, 'w': 0.25}]",1.3165070925872000,0.17669687,0.652965,0.41483092,牛奶,白,4,5
85,milk,mum,M+E-,奶,妈,,,,0.040999576449394200,0.06512351334095000,0.0,0.010721640661358800,0.0,1.1686588525772100,0.8443462,0.72782457,0.78608537,0.5055748224258420,0.3762714564800260,0.5,0.5843294262886050,0.03669724613428120,"[{'zh': '牛奶', 'rcs': 0.6177763938903809, 'w': 0.5}]","[{'zh': '妈妈', 'rcs': 0.4451901316642761, 'w': 0.41567056225558385}]",0.9706042038094960,0.17669687,0.3069125,0.24180469,牛奶,妈,4,3
86,milk,baby,M-E+,,,,,,0.06749771535396580,0.023960569873452200,0.025477707386016800,0.0,4.0,0.0,0.8443462,0.73960555,0.79197586,,,,,,,,1.3448124344494300,0.17669687,0.19951873,0.18810779,牛奶,小孩,4,4
87,monkey,banana,M+E+,猴子,香蕉,,,,0.17200368642807000,0.1361035704612730,0.10762331634759900,0.03247908130288120,24.0,2.7607216835022000,0.803336,0.8444719,0.8239039,0.4993607997894290,0.5577446222305300,0.3943888247013090,1.0,0.08235294371843340,"[{'zh': '猴', 'rcs': 0.4219879508018493, 'w': 0.39438882057389607}, {'zh': '捣蛋鬼', 'rcs': 0.3786680400371551, 'w': 0.21122235885220783}]",[],0.6225648570610020,0.5658823,0.8898525,0.7278674,猴子,香蕉,6,6
88,monkey,person,M+E-,猴子,人,,,,0.034276332706213,0.03553443402051930,0.0,0.018559474498033500,0.0,1.5775552988052400,0.803336,0.69399196,0.748664,0.4993607997894290,0.2342890352010730,0.3943888247013090,1.0,0.0470588244497776,"[{'zh': '猴', 'rcs': 0.4219879508018493, 'w': 0.39438882057389607}, {'zh': '捣蛋鬼', 'rcs': 0.3786680400371551, 'w': 0.21122235885220783}]",[],1.013834476260890,0.5658823,0.08301145,0.3244469,猴子,人,6,6
89,monkey,wrench,M-E+,,,,,,0.10762462764978400,0.02074485272169110,0.013452914543449900,0.0,3.0,0.0,0.803336,0.7390088,0.7711724,,,,,,,,1.1529444802170900,0.5658823,0.29183486,0.42885858,猴子,扳手,6,6
90,motion,movement,M+E+,动,运动,,,,0.37575745582580600,0.03867122903466230,0.15048544108867600,0.011093296110630000,31.0,1.3311954736709600,0.7093724,0.62111986,0.6652461,0.2037381082773210,0.345899760723114,0.4110391438007360,0.40482625365257300,0.06666667014360430,"[{'zh': '动作', 'rcs': 0.2580753862857818, 'w': 0.4110391564354223}, {'zh': '移动', 'rcs': 0.2366111874580383, 'w': 0.17792168712915535}]","[{'zh': '进步', 'rcs': 0.2919689416885376, 'w': 0.5951737585287443}]",0.9921812891293320,0.14263941,0.13152725,0.13708332,动作,进步,6,8
91,motion,movie,M+E-,动作,电影,,,,0.03787009045481680,0.055202554911375000,0.0,0.05708877369761470,0.0,6.165586948394780,0.7093724,0.75840205,0.7338872,0.2580753862857820,0.40373095870018,0.4110391438007360,1.0,0.1388888955116270,"[{'zh': '动', 'rcs': 0.2037381082773208, 'w': 0.4110391564354223}, {'zh': '移动', 'rcs': 0.2366111874580383, 'w': 0.17792168712915535}]",[],1.3430066618385400,0.14263941,0.6955069,0.41907313,动作,电影,6,5
92,motion,sickness,M-E+,,,,,,0.06941450387239460,0.003272182308137420,0.033980581909418100,0.0,7.0,0.0,0.7093724,0.7799919,0.7446822,,,,,,,,1.1268480124943500,0.14263941,0.22926068,0.18595004,动作,疾病,6,8
93,nail,metal,M+E+,钉,金属,,,,0.16370761394500700,0.09039510041475300,0.06870228797197340,0.014694567769765900,9.0,1.2343436479568500,0.7656059,0.79557395,0.78058994,0.494232714176178,0.4880557358264920,0.4114478826522830,1.0,0.0357142873108387,"[{'zh': '指甲', 'rcs': 0.4805534183979034, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]",[],0.488954245361935,0.11914565,0.69042593,0.40478578,钉,金属,4,5
94,nail,oil,M+E-,指甲,油,,,,0.02157030627131460,0.07410331070423130,0.0,0.03474926948547360,0.0,2.3282008171081500,0.7656059,0.73983413,0.75272,0.4805534183979030,0.4368906319141390,0.4114478826522830,0.8083651661872860,0.10447761416435200,"[{'zh': '钉', 'rcs': 0.494232714176178, 'w': 0.41144787488859724}, {'zh': '钉子', 'rcs': 0.4445976316928863, 'w': 0.17710425022280543}]","[{'zh': '石油', 'rcs': 0.476806104183197, 'w': 0.19163481615261352}]",0.6462289673840450,0.11914565,0.23999403,0.17956984,钉,油,4,3
95,nail,bed,M-E+,,,,,,0.040400125086307500,0.01277545653283600,0.030534351244568800,0.0,4.0,0.0,0.7656059,0.7466802,0.7561431,,,,,,,,1.3394285544199700,0.11914565,0.49461982,0.30688274,钉,底层,4,3
96,navy,blue,M+E+,海军,蓝色,,,,0.18816573917865800,0.11050000041723300,0.1991869956254960,0.023364486172795300,49.0,2.5,0.82606906,0.81527954,0.8206743,0.5721511244773870,0.3801732659339910,1.0,0.5,0.04672897234559060,[],"[{'zh': '蓝', 'rcs': 0.3567917346954345, 'w': 0.5}]",0.7643721814723570,0.42394558,0.55630505,0.4901253,海军,蓝色,4,4
97,navy,white,M+E-,海军,白色,,,,0.032801996916532500,0.019075000658631300,0.0,0.011682243086397600,0.0,1.25,0.82606906,0.7987871,0.8124281,0.5721511244773870,0.4515153765678410,1.0,0.25,0.04672897234559060,[],"[{'zh': '白', 'rcs': 0.2417072206735611, 'w': 0.25}, {'zh': '雪白', 'rcs': 0.4313930571079254, 'w': 0.25}, {'zh': '白色的', 'rcs': 0.4358446896076202, 'w': 0.25}]",1.1359064998530400,0.42394558,0.652965,0.5384553,海军,白,4,5
98,navy,bean,M-E+,,,,,,0.08242911100387570,0.005366667173802850,0.020325202494859700,0.0,5.0,0.0,0.82606906,0.8341423,0.83010566,,,,,,,,1.2301662220889500,0.42394558,0.22804466,0.32599512,海军,豆豆,4,4
99,nerve,brain,M+E+,神经,大脑,,,,0.2486272156238560,0.16289006173610700,0.12138728052377700,0.03152059018611910,21.0,3.908553123474120,0.6554417,0.7237043,0.689573,0.5768988132476810,0.5517149567604070,1.0,0.3908553123474120,0.08064515888690950,[],"[{'zh': '脑', 'rcs': 0.4921719133853912, 'w': 0.47670489913630926}, {'zh': '智力', 'rcs': 0.3047632277011871, 'w': 0.13243978150903857}]",0.9943916325217060,0.31645396,0.16811858,0.24228626,神经,脑,5,5
100,nerve,network,M+E-,神经,网络,?,,high en rw,0.06505902856588360,0.062199998646974600,0.0,0.024193547666072800,0.0,3.0,0.6554417,0.7353553,0.6953985,0.5768988132476810,0.322317510843277,1.0,1.0,0.024193547666072800,[],[],1.179103182827920,0.31645396,0.5686431,0.4425485,神经,网络,5,7
101,nerve,steel,M-E+,,,,,,0.04062088206410410,0.0166923850774765,0.028901733458042100,0.0,5.0,0.0,0.6554417,0.7872494,0.72134554,,,,,,,,0.9248970332206490,0.31645396,0.5706547,0.44355434,神经,钢,5,5
102,note,music,M+E+,音符,音乐,,,,0.19658523797988900,0.1800861805677410,0.1434262990951540,0.05001088231801990,36.0,5.951294898986820,0.5172766,0.8164149,0.66684574,0.3429398536682130,0.435087114572525,0.6131645441055300,0.3882347643375400,0.21008403599262200,"[{'zh': '记录', 'rcs': 0.2945465743541717, 'w': 0.20296655820800996}, {'zh': '音调', 'rcs': 0.3171283304691314, 'w': 0.1838689012505353}]","[{'zh': '乐谱', 'rcs': 0.2720466256141662, 'w': 0.38823476818978614}, {'zh': '乐曲', 'rcs': 0.3667509257793426, 'w': 0.2235304636204278}]",0.7944180406473840,0.45798734,0.3563554,0.40717137,音符,音乐,4,5
103,note,leap,M+E-,音符,跳跃,?,,poor translation,0.02123483642935750,0.10613878071308100,0.0,0.020610574632883100,0.0,2.452658176422120,0.5172766,0.6972972,0.60728693,0.3429398536682130,0.2716983556747440,0.6131645441055300,1.0,0.03361344709992410,"[{'zh': '记录', 'rcs': 0.2945465743541717, 'w': 0.20296655820800996}, {'zh': '音调', 'rcs': 0.3171283304691314, 'w': 0.1838689012505353}]",[],1.3264854371442700,0.45798734,0.0020978816,0.2300426,音符,跳跃,4,4
104,note,letter,M-E+,,,,,,0.35125547647476200,0.026885779574513400,0.04780876636505130,0.0,12.0,0.0,0.5172766,0.72047174,0.6188742,,,,,,,,1.001822005324430,0.45798734,0.36632788,0.4121576,音符,书信,4,6
105,palm,tree,M+E+,棕榈树,树,,,,0.15515504777431500,0.18191534280777000,0.44516128301620500,0.012045060284435700,69.0,1.1683708429336500,0.7461882,0.80540377,0.775796,0.4547617137432100,0.3510806560516360,1.0,0.38945695757865900,0.030927835032343900,[],"[{'zh': '大树', 'rcs': 0.3920817971229553, 'w': 0.3894569459129817}, {'zh': '树木', 'rcs': 0.4441355466842651, 'w': 0.22108610817403662}]",0.8747416194724220,0.31641984,0.4329255,0.37467265,棕榈树,大树,4,4
106,palm,timber,M+E-,棕榈树,树木,y,,duplicate route,0.0719391480088234,0.2656303346157070,0.0,0.019380446523428000,0.0,1.8799033164978000,0.7461882,0.7190048,0.7325965,0.4547617137432100,0.3935052156448360,1.0,0.626634418964386,0.030927835032343900,[],"[{'zh': '木材', 'rcs': 0.4957786202430725, 'w': 0.37336558992450924}]",1.3251614270807200,0.31641984,0.29556286,0.30599135,棕榈树,树木,4,6
107,palm,reader,M-E+,,,,,,0.10846719145774800,0.02669999934732910,0.03870967775583270,0.0,6.0,0.0,0.7461882,0.73754823,0.74186826,,,,,,,,1.3945969308917300,0.31641984,0.18726555,0.25184268,棕榈树,读者,4,6
108,papa,mama,M+E+,爸爸,妈妈,,,,0.48952654004097000,0.14974892139434800,0.2293577939271930,0.055113133043050800,25.0,7.715838432312010,0.70735765,0.6280759,0.66771674,0.3902774453163150,0.4193300902843480,1.0,0.2143288403749470,0.2571428716182710,[],"[{'zh': '大妈', 'rcs': 0.3528442680835724, 'w': 0.7856711614554388}]",0.4963581334544490,0.33076245,0.58103603,0.45589924,爸爸,大妈,4,4
109,papa,bloke,M+E-,爸爸,男人,?,,uncommon word,0.07290518283843990,0.1865944266319280,0.0,0.015378663316369100,0.0,2.153012752532960,0.70735765,0.68595093,0.6966543,0.3902774453163150,0.3848049640655520,1.0,0.7176709175109860,0.02142857201397420,[],"[{'zh': '家伙', 'rcs': 0.4022364318370819, 'w': 0.28232908843550797}]",1.384302675992360,0.33076245,0.14578894,0.23827569,爸爸,男人,4,5
110,papa,potato,M-E+,,,,,,0.14930766820907600,0.00930000003427267,0.08256880939006810,0.0,9.0,0.0,0.70735765,0.8585923,0.78297496,,,,,,,,1.269068386166240,0.33076245,0.2965405,0.31365147,爸爸,马铃薯,4,6
111,peach,pear,M+E+,桃子,梨,,,,0.5025886297225950,0.21680636703968000,0.1130952388048170,0.019114933907985700,19.0,1.720344066619870,0.83259237,0.8297776,0.831185,0.4308467805385590,0.4103727638721470,0.43008601665496800,1.0,0.04444444552063940,"[{'zh': '桃', 'rcs': 0.4020262956619262, 'w': 0.43008602373517}, {'zh': '粉红色', 'rcs': 0.2817367613315582, 'w': 0.13982795252965993}]",[],0.9688889546513640,0.33207098,0.8269221,0.57949656,桃子,梨,5,4
112,peach,booty,M+E-,桃子,屁股,y,,profanity,0.04504431411623960,0.11689738184213600,0.0,0.019114933907985700,0.0,1.720344066619870,0.83259237,0.62284213,0.7277173,0.4308467805385590,0.211815521121025,0.43008601665496800,1.0,0.04444444552063940,"[{'zh': '桃', 'rcs': 0.4020262956619262, 'w': 0.43008602373517}, {'zh': '粉红色', 'rcs': 0.2817367613315582, 'w': 0.13982795252965993}]",[],0.5058041728493860,0.33207098,0.035338357,0.18370467,桃子,屁股,5,5
113,peach,pit,M-E+,,,,,,0.25116896629333500,0.007182436063885690,0.0535714291036129,0.0,9.0,0.0,0.83259237,0.701578,0.7670852,,,,,,,,1.0678410222790600,0.33207098,0.015348896,0.17370993,桃子,坑,5,3
114,pearl,necklace,M+E+,珍珠,项链,,,,0.5092113018035890,0.5909000039100650,0.13934426009655,0.13084112107753800,34.0,14.0,0.8265486,0.78310484,0.80482674,0.4107668101787570,0.5170893669128420,1.0,1.0,0.13084112107753800,[],[],1.480352247037010,0.78076476,0.5772478,0.6790063,珍珠,项链,5,8
115,pearl,circle,M+E-,珍珠,圆,y,,duplicate route,0.054400186985731100,0.06461881846189500,0.0,0.008088136091828350,0.0,0.8654305934906010,0.8265486,0.7311723,0.77886045,0.4107668101787570,0.3139594197273250,1.0,0.2884768545627590,0.028037382289767300,[],"[{'zh': '圆周', 'rcs': 0.2899746596813202, 'w': 0.2884768449289036}, {'zh': '圆圈', 'rcs': 0.4085624814033508, 'w': 0.15500026620728077}, {'zh': '环', 'rcs': 0.3163108229637146, 'w': 0.1345146566525419}, {'zh': '圆形', 'rcs': 0.3672444522380829, 'w': 0.13353138728237027}]",0.653248934376213,0.78076476,0.10434064,0.4425527,珍珠,圆周,5,6
116,pearl,round,M-E+,,,,,,0.051457203924655900,0.019300000742077800,0.02459016442298890,0.0,6.0,0.0,0.8265486,0.46832725,0.64743793,,,,,,,,1.1980539054256700,0.78076476,0.014070731,0.39741775,珍珠,回合,5,5
117,photo,camera,M+E+,照片,相机,,,,0.5456144213676450,0.0768219381570816,0.15897436439991000,0.009999893605709080,31.0,1.3699854612350500,0.7584455,0.7588961,0.7586708,0.4080589115619660,0.4744944870471950,0.3424963653087620,0.3333333432674410,0.08759123831987380,"[{'zh': '图片', 'rcs': 0.319156140089035, 'w': 0.3611604036877704}, {'zh': '相片', 'rcs': 0.4264026284217834, 'w': 0.2963432284355887}]","[{'zh': '照相机', 'rcs': 0.4374339282512665, 'w': 0.3333333333333333}, {'zh': '摄像机', 'rcs': 0.4753681123256683, 'w': 0.3333333333333333}]",0.695712094642242,0.2050441,0.55002904,0.37753657,图片,相机,5,6
118,photo,untie,M+E-,图片,打开,y,,poor translation,0.015655767172575000,0.06793426722288130,0.0,0.010318868793547200,0.0,1.0834811925888100,0.7584455,0.44019672,0.5993211,0.319156140089035,0.3402752876281740,0.36116039752960200,1.0,0.02857142873108390,"[{'zh': '照片', 'rcs': 0.4080589115619659, 'w': 0.34249636787664095}, {'zh': '相片', 'rcs': 0.4264026284217834, 'w': 0.2963432284355887}]",[],1.260880359203760,0.2050441,0.015188901,0.110116504,图片,打开,5,5
119,photo,book,M-E+,,,,,,0.12456423789262800,0.019141996279358900,0.015384615398943400,0.0,3.0,0.0,0.7584455,0.7431709,0.75080824,,,,,,,,1.2089395245444300,0.2050441,0.25095463,0.22799936,图片,本子,5,4
120,pier,boat,M+E+,码头,船,,,,0.4772398769855500,0.3188665211200710,0.12568305432796500,0.07238984107971190,23.0,6.370306015014650,0.7989633,0.82973105,0.81434715,0.5837805867195130,0.562246561050415,1.0,0.335279256105423,0.21590909361839300,[],"[{'zh': '小船', 'rcs': 0.533439040184021, 'w': 0.6647207355631239}]",1.4782714711335200,0.23891924,0.2317743,0.23534676,码头,小船,4,4
121,pier,worker,M+E-,码头,工人,,,,0.028162173926830300,0.0437309630215168,0.0,0.014673507772386100,0.0,1.2912685871124300,0.7989633,0.72683734,0.76290035,0.5837805867195130,0.4522655606269840,1.0,0.4304228723049160,0.034090910106897400,[],"[{'zh': '雇员', 'rcs': 0.3635508120059967, 'w': 0.24003656820420624}, {'zh': '员工', 'rcs': 0.4414107203483581, 'w': 0.23406585525535825}, {'zh': '人员', 'rcs': 0.2698992788791656, 'w': 0.09547470990835677}]",1.0094987540097700,0.23891924,0.21142602,0.22517264,码头,工人,4,6
122,pier,wood,M-E+,,,,,,0.10937962681055100,0.017930250614881500,0.02185792289674280,0.0,4.0,0.0,0.7989633,0.72057724,0.7597703,,,,,,,,0.7946395221870170,0.23891924,0.37188697,0.3054031,码头,林地,4,4
